V28,KADDU GREEN/PUMPKIN,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V29,BABY CORNS ,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V30,BROCOLI,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V31,GWAR PHALI /CLUSTER BEANS,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V32,TORAI/RIDGED GOURD,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V33,TINDA /INDIAN SQUASH,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V34,BHINDI /LADY FINGER ,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V35,GOBHI,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V36,PATTA GOBHI,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V37,MATAR (FRESH GREEN),601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V38,SURATI PAPDI/HYACINTH BEANS,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V39,MOOLI,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V40,AMLA /GOOSEBERRY,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V41,SHALGAM/TURNIP,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V42,CHAULAI DANA/,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V43,SARSON SAAG/,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V44,SHAKARKAND/SWEET POTATO,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V45,METHI PATTA /FENYGREEK LEAVES,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V46,LEMON,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V47,MANGO,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V48,BANANA,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V49,WATER MELON,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V50,PAPAYA ,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V51,APPLE,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V52,GRAPES ,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V53,CHIKU /MUD APPLE ,601,667,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK1,DISHSOAP,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK2,DETERGENT POWDER,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK3,JUNA SCOTCH BRITE ,602,666,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK4,JUNA STEEL SCRUB ,602,666,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK5,JUNA SPONGE SCRUB,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK6,SEENK JHADU/BROOMSTICK,602,666,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK7,PHOOL JHADU/SOFT BROOM,602,666,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK8,LONG OUTDOOR BROOM,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK9,JALA STICK /COBBWEB STICK,602,666,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK10,ROOM SPRAY,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK11,GARBAGE BAG 24/30,602,666,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK12,GARBAGE BAG 17/23,602,666,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK13,GARBAGE BAG 20/26,602,666,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK14,ALL OUT SOCKETS ,602,666,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK15,ALL OUT REFILLS ,602,666,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK16,FLOOR MOPS,602,666,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK17,DUSTING MOPS COTTON,602,666,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK18,FIBER CLOTH DUSTERS ,602,666,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK19,FLOOR CLEANER ,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK20,TOILET CLEANER ,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK21,TOILET BRUSH,602,666,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK22,MOP STICK ,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK23,MOPSTICK REFILLS,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK24,BUCKET ,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK25,GAS LIGHTER SMALL KITCHEN,602,666,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK26,GAS LIGHTER LONG KITCHEN,602,666,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK27,MATCH BOX ,602,666,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK28,AGARBATTI,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK29,MOMBATTI/WAX CANDLES,602,666,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK30,TISSUE PAPER ,602,666,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK31,TOILET ROOLS ,602,666,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK32,R 1 / FLOOR CLEANING,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK33,R2 / MULTIPURPOSE ,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK34,R3 / COLIN ,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK35,R4  / FURNITURE CLEANING,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK36,R5 / ROOM FRESHNER ,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK37,R6 / TOILET CLEANER ,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK38,FLOOR WIPER,602,666,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK39,GLASS WIPER,602,666,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK40,BOTTELE OPENER,602,666,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK41,NAPHTHALENE BALL,602,666,676,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK42,CLAX 100 X,602,666,676,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK43,SOFTNER CLAX ,602,666,676,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK44,DETERGENT POWDER,602,666,676,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK45,BLEACHING LIQUID,602,666,676,681,,,,,,,,,,,,,,,,,,,,,,1000,96
